id_venta,producto,precio,cantidad,fecha_venta,categoria
1528,5,2584,12.0,1970-01-01 00:00:00.000000343,1
1679,4,1285,12.0,1970-01-01 00:00:00.000000343,1
1704,2,311,9.0,1970-01-01 00:00:00.000000343,1
2168,26,2337,8.0,1970-01-01 00:00:00.000000343,2
2450,7,2289,4.0,1970-01-01 00:00:00.000000343,2
2467,10,1846,7.0,1970-01-01 00:00:00.000000343,2
2600,7,2448,3.0,1970-01-01 00:00:00.000000343,2
2864,28,124,6.0,1970-01-01 00:00:00.000000343,2
2925,3,671,4.0,1970-01-01 00:00:00.000000343,2
232,9,481,6.0,1970-01-01 00:00:00.000000354,0
385,1,2252,3.0,1970-01-01 00:00:00.000000354,0
415,1,1644,5.0,1970-01-01 00:00:00.000000354,0
500,0,280,4.0,1970-01-01 00:00:00.000000354,0
565,1,1442,2.0,1970-01-01 00:00:00.000000354,0
683,12,622,5.0,1970-01-01 00:00:00.000000354,0
705,1,1307,3.0,1970-01-01 00:00:00.000000354,0
899,6,1329,6.0,1970-01-01 00:00:00.000000354,0
996,8,852,3.0,1970-01-01 00:00:00.000000354,0
1187,15,2578,8.0,1970-01-01 00:00:00.000000354,1
1411,13,50,5.0,1970-01-01 00:00:00.000000354,1
1511,13,429,2.0,1970-01-01 00:00:00.000000354,1
1644,2,614,11.0,1970-01-01 00:00:00.000000354,1
2031,21,807,4.0,1970-01-01 00:00:00.000000354,2
2141,21,426,12.0,1970-01-01 00:00:00.000000354,2
521,19,1260,6.0,1970-01-01 00:00:00.000000008,0
590,0,775,8.0,1970-01-01 00:00:00.000000008,0
892,9,1599,3.0,1970-01-01 00:00:00.000000008,0
968,24,1565,3.0,1970-01-01 00:00:00.000000008,0
1062,14,567,4.0,1970-01-01 00:00:00.000000008,1
1423,20,202,12.0,1970-01-01 00:00:00.000000008,1
2271,21,1589,1.0,1970-01-01 00:00:00.000000008,2
2295,3,1470,2.0,1970-01-01 00:00:00.000000008,2
1345,18,1342,4.0,1970-01-01 00:00:00.000000020,1
2012,29,1254,7.0,1970-01-01 00:00:00.000000020,2
2226,17,2575,5.0,1970-01-01 00:00:00.000000020,2
2442,29,1874,4.0,1970-01-01 00:00:00.000000020,2
2576,17,621,10.0,1970-01-01 00:00:00.000000020,2
2656,17,821,9.0,1970-01-01 00:00:00.000000020,2
2915,3,873,11.0,1970-01-01 00:00:00.000000020,2
38,24,680,4.0,1970-01-01 00:00:00.000000032,0
681,19,342,1.0,1970-01-01 00:00:00.000000032,0
1815,18,1698,5.0,1970-01-01 00:00:00.000000032,1
2703,27,616,12.0,1970-01-01 00:00:00.000000032,2
2725,3,182,1.0,1970-01-01 00:00:00.000000032,2
786,8,695,8.0,1970-01-01 00:00:00.000000044,0
1358,5,2478,12.0,1970-01-01 00:00:00.000000044,1
1709,4,2338,10.0,1970-01-01 00:00:00.000000044,1
1857,15,1951,5.0,1970-01-01 00:00:00.000000044,1
2406,17,554,10.0,1970-01-01 00:00:00.000000044,2
2538,26,743,12.0,1970-01-01 00:00:00.000000044,2
753,12,527,4.0,1970-01-01 00:00:00.000000056,0
898,24,1768,11.0,1970-01-01 00:00:00.000000056,0
924,16,1676,11.0,1970-01-01 00:00:00.000000056,0
1650,22,455,2.0,1970-01-01 00:00:00.000000056,1
1779,4,581,4.0,1970-01-01 00:00:00.000000056,1
1796,25,1649,11.0,1970-01-01 00:00:00.000000056,1
2841,21,1275,10.0,1970-01-01 00:00:00.000000056,2
1280,22,796,7.0,1970-01-01 00:00:00.000000068,1
1595,18,2109,4.0,1970-01-01 00:00:00.000000068,1
1711,13,888,2.0,1970-01-01 00:00:00.000000068,1
2417,10,234,2.0,1970-01-01 00:00:00.000000068,2
2443,27,293,5.0,1970-01-01 00:00:00.000000068,2
158,24,450,8.0,1970-01-01 00:00:00.000000080,0
223,12,1827,3.0,1970-01-01 00:00:00.000000080,0
474,16,1008,10.0,1970-01-01 00:00:00.000000080,0
1032,14,802,11.0,1970-01-01 00:00:00.000000080,1
1141,13,1872,12.0,1970-01-01 00:00:00.000000080,1
1738,5,1044,3.0,1970-01-01 00:00:00.000000080,1
2188,26,1071,4.0,1970-01-01 00:00:00.000000080,2
2433,27,461,5.0,1970-01-01 00:00:00.000000080,2
2515,3,2577,1.0,1970-01-01 00:00:00.000000080,2
2608,26,1587,5.0,1970-01-01 00:00:00.000000080,2
2831,21,2253,10.0,1970-01-01 00:00:00.000000080,2
6,8,1537,11.0,1970-01-01 00:00:00.000000092,0
670,0,1438,7.0,1970-01-01 00:00:00.000000092,0
816,8,1932,11.0,1970-01-01 00:00:00.000000092,0
991,19,2083,12.0,1970-01-01 00:00:00.000000092,0
1204,2,2287,2.0,1970-01-01 00:00:00.000000092,1
2533,27,1675,1.0,1970-01-01 00:00:00.000000092,2
2598,26,362,7.0,1970-01-01 00:00:00.000000092,2
2724,28,1111,5.0,1970-01-01 00:00:00.000000092,2
2738,26,1693,3.0,1970-01-01 00:00:00.000000092,2
134,16,78,11.0,1970-01-01 00:00:00.000000104,0
2353,27,866,8.0,1970-01-01 00:00:00.000000104,2
2376,17,146,5.0,1970-01-01 00:00:00.000000104,2
60,0,841,9.0,1970-01-01 00:00:00.000000116,0
117,11,755,4.0,1970-01-01 00:00:00.000000116,0
364,16,1917,12.0,1970-01-01 00:00:00.000000116,0
498,24,1102,4.0,1970-01-01 00:00:00.000000116,0
668,24,1593,8.0,1970-01-01 00:00:00.000000116,0
1133,20,557,3.0,1970-01-01 00:00:00.000000116,1
1221,13,337,11.0,1970-01-01 00:00:00.000000116,1
1233,20,266,12.0,1970-01-01 00:00:00.000000116,1
1239,4,2442,2.0,1970-01-01 00:00:00.000000116,1
1724,2,2484,1.0,1970-01-01 00:00:00.000000116,1
2389,23,1926,5.0,1970-01-01 00:00:00.000000116,2
2671,21,776,6.0,1970-01-01 00:00:00.000000116,2
2692,29,1369,2.0,1970-01-01 00:00:00.000000116,2
2998,23,413,10.0,1970-01-01 00:00:00.000000116,2
382,9,393,3.0,1970-01-01 00:00:00.000000128,0
438,24,119,10.0,1970-01-01 00:00:00.000000128,0
584,16,2015,8.0,1970-01-01 00:00:00.000000128,0
778,24,844,5.0,1970-01-01 00:00:00.000000128,0
867,11,1714,5.0,1970-01-01 00:00:00.000000128,0
1113,20,2080,3.0,1970-01-01 00:00:00.000000128,1
1567,15,46,4.0,1970-01-01 00:00:00.000000128,1
1610,22,2392,1.0,1970-01-01 00:00:00.000000128,1
2258,26,1787,5.0,1970-01-01 00:00:00.000000128,2
2732,29,1923,5.0,1970-01-01 00:00:00.000000128,2
97,11,425,9.0,1970-01-01 00:00:00.000000140,0
317,11,2451,11.0,1970-01-01 00:00:00.000000140,0
472,9,2062,2.0,1970-01-01 00:00:00.000000140,0
725,1,294,11.0,1970-01-01 00:00:00.000000140,0
1890,22,52,9.0,1970-01-01 00:00:00.000000140,1
2137,10,222,1.0,1970-01-01 00:00:00.000000140,2
2242,29,1888,7.0,1970-01-01 00:00:00.000000140,2
2352,29,2156,2.0,1970-01-01 00:00:00.000000140,2
2359,23,1367,10.0,1970-01-01 00:00:00.000000140,2
2470,7,310,9.0,1970-01-01 00:00:00.000000140,2
2821,21,460,9.0,1970-01-01 00:00:00.000000140,2
646,8,1165,6.0,1970-01-01 00:00:00.000000152,0
1034,2,1159,2.0,1970-01-01 00:00:00.000000152,1
2075,3,1967,7.0,1970-01-01 00:00:00.000000152,2
2710,7,1081,7.0,1970-01-01 00:00:00.000000152,2
182,9,2041,11.0,1970-01-01 00:00:00.000000164,0
1178,5,1604,8.0,1970-01-01 00:00:00.000000164,1
1687,15,464,5.0,1970-01-01 00:00:00.000000164,1
1850,22,727,5.0,1970-01-01 00:00:00.000000164,1
2291,21,314,5.0,1970-01-01 00:00:00.000000164,2
520,0,2247,5.0,1970-01-01 00:00:00.000000176,0
564,16,1340,7.0,1970-01-01 00:00:00.000000176,0
990,0,2005,3.0,1970-01-01 00:00:00.000000176,0
999,6,1220,5.0,1970-01-01 00:00:00.000000176,0
1308,5,2517,7.0,1970-01-01 00:00:00.000000176,1
2667,10,675,4.0,1970-01-01 00:00:00.000000176,2
2960,7,2268,11.0,1970-01-01 00:00:00.000000176,2
1321,13,720,4.0,1970-01-01 00:00:00.000000188,1
1637,15,2420,11.0,1970-01-01 00:00:00.000000188,1
2427,10,2505,1.0,1970-01-01 00:00:00.000000188,2
2448,26,258,12.0,1970-01-01 00:00:00.000000188,2
266,8,2385,5.0,1970-01-01 00:00:00.000000200,0
278,24,599,10.0,1970-01-01 00:00:00.000000200,0
329,6,1894,11.0,1970-01-01 00:00:00.000000200,0
355,1,650,4.0,1970-01-01 00:00:00.000000200,0
440,0,350,2.0,1970-01-01 00:00:00.000000200,0
1326,25,245,7.0,1970-01-01 00:00:00.000000212,1
1512,14,980,10.0,1970-01-01 00:00:00.000000212,1
1534,2,2520,8.0,1970-01-01 00:00:00.000000212,1
2614,3,1251,4.0,1970-01-01 00:00:00.000000212,2
9,6,1344,5.0,1970-01-01 00:00:00.000000224,0
1574,2,2405,10.0,1970-01-01 00:00:00.000000224,1
1615,18,368,1.0,1970-01-01 00:00:00.000000224,1
1713,20,1705,5.0,1970-01-01 00:00:00.000000224,1
1859,4,2130,8.0,1970-01-01 00:00:00.000000224,1
2886,17,1278,12.0,1970-01-01 00:00:00.000000224,2
33,12,355,7.0,1970-01-01 00:00:00.000000236,0
72,9,301,1.0,1970-01-01 00:00:00.000000236,0
2923,27,870,5.0,1970-01-01 00:00:00.000000236,2
2933,27,1954,5.0,1970-01-01 00:00:00.000000236,2
591,19,1946,1.0,1970-01-01 00:00:00.000000248,0
620,0,2396,4.0,1970-01-01 00:00:00.000000248,0
680,0,2001,3.0,1970-01-01 00:00:00.000000248,0
864,16,1462,2.0,1970-01-01 00:00:00.000000248,0
1215,18,2386,10.0,1970-01-01 00:00:00.000000248,1
1385,18,300,3.0,1970-01-01 00:00:00.000000248,1
18,24,965,3.0,1970-01-01 00:00:00.000000260,0
776,8,1488,1.0,1970-01-01 00:00:00.000000260,0
942,9,2567,8.0,1970-01-01 00:00:00.000000260,0
1766,25,1691,9.0,1970-01-01 00:00:00.000000260,1
1891,13,340,6.0,1970-01-01 00:00:00.000000260,1
2043,27,785,4.0,1970-01-01 00:00:00.000000260,2
2128,26,608,6.0,1970-01-01 00:00:00.000000260,2
2472,29,1761,1.0,1970-01-01 00:00:00.000000260,2
2940,7,881,6.0,1970-01-01 00:00:00.000000260,2
596,8,1980,7.0,1970-01-01 00:00:00.000000272,0
1206,25,1145,1.0,1970-01-01 00:00:00.000000272,1
1214,2,569,3.0,1970-01-01 00:00:00.000000272,1
2051,21,1291,9.0,1970-01-01 00:00:00.000000272,2
2071,21,2292,12.0,1970-01-01 00:00:00.000000272,2
2094,3,498,5.0,1970-01-01 00:00:00.000000272,2
2562,29,2039,9.0,1970-01-01 00:00:00.000000272,2
2914,3,677,5.0,1970-01-01 00:00:00.000000272,2
2965,3,1855,11.0,1970-01-01 00:00:00.000000272,2
1716,25,1629,10.0,1970-01-01 00:00:00.000000284,1
1925,18,2371,4.0,1970-01-01 00:00:00.000000284,1
2183,27,282,7.0,1970-01-01 00:00:00.000000284,2
2783,27,2478,8.0,1970-01-01 00:00:00.000000284,2
1014,2,149,12.0,1970-01-01 00:00:00.000000296,1
1357,15,2008,11.0,1970-01-01 00:00:00.000000296,1
1388,5,2310,1.0,1970-01-01 00:00:00.000000296,1
2103,27,1142,10.0,1970-01-01 00:00:00.000000296,2
2132,29,466,7.0,1970-01-01 00:00:00.000000296,2
2311,21,2086,6.0,1970-01-01 00:00:00.000000296,2
2607,10,1428,10.0,1970-01-01 00:00:00.000000296,2
2781,21,1798,12.0,1970-01-01 00:00:00.000000296,2
114,16,101,6.0,1970-01-01 00:00:00.000000308,0
690,0,98,8.0,1970-01-01 00:00:00.000000308,0
853,12,2271,7.0,1970-01-01 00:00:00.000000308,0
1354,2,1436,4.0,1970-01-01 00:00:00.000000308,1
1449,4,1912,12.0,1970-01-01 00:00:00.000000308,1
1577,15,1643,1.0,1970-01-01 00:00:00.000000308,1
1676,25,2305,9.0,1970-01-01 00:00:00.000000308,1
1733,20,862,11.0,1970-01-01 00:00:00.000000308,1
1987,15,345,6.0,1970-01-01 00:00:00.000000308,1
2198,26,2051,7.0,1970-01-01 00:00:00.000000308,2
2285,3,1505,1.0,1970-01-01 00:00:00.000000308,2
2878,26,590,5.0,1970-01-01 00:00:00.000000308,2
25,1,1004,1.0,1970-01-01 00:00:00.000000320,0
674,16,220,9.0,1970-01-01 00:00:00.000000320,0
755,1,705,3.0,1970-01-01 00:00:00.000000320,0
835,1,2241,6.0,1970-01-01 00:00:00.000000320,0
1005,18,1148,3.0,1970-01-01 00:00:00.000000320,1
1033,20,351,3.0,1970-01-01 00:00:00.000000320,1
1092,14,2589,6.0,1970-01-01 00:00:00.000000320,1
1094,2,402,8.0,1970-01-01 00:00:00.000000320,1
1349,4,24,5.0,1970-01-01 00:00:00.000000320,1
1519,4,31,11.0,1970-01-01 00:00:00.000000320,1
1601,13,839,11.0,1970-01-01 00:00:00.000000320,1
2808,26,1429,9.0,1970-01-01 00:00:00.000000320,2
343,12,1319,4.0,1970-01-01 00:00:00.000000332,0
499,6,229,2.0,1970-01-01 00:00:00.000000332,0
857,11,2366,8.0,1970-01-01 00:00:00.000000332,0
1144,2,2555,7.0,1970-01-01 00:00:00.000000332,1
1487,15,66,9.0,1970-01-01 00:00:00.000000332,1
1659,4,37,6.0,1970-01-01 00:00:00.000000332,1
1911,13,1201,1.0,1970-01-01 00:00:00.000000332,1
2217,10,1302,11.0,1970-01-01 00:00:00.000000332,2
657,11,1818,3.0,1970-01-01 00:00:00.000000344,0
1556,25,467,3.0,1970-01-01 00:00:00.000000344,1
1930,22,1669,5.0,1970-01-01 00:00:00.000000344,1
2033,27,768,11.0,1970-01-01 00:00:00.000000344,2
2107,10,1666,3.0,1970-01-01 00:00:00.000000344,2
2529,23,2397,4.0,1970-01-01 00:00:00.000000344,2
2553,27,2061,3.0,1970-01-01 00:00:00.000000344,2
2660,7,649,4.0,1970-01-01 00:00:00.000000344,2
2774,3,981,7.0,1970-01-01 00:00:00.000000344,2
190,0,939,10.0,1970-01-01 00:00:00.000000355,0
1395,18,1028,12.0,1970-01-01 00:00:00.000000355,1
1403,20,2369,1.0,1970-01-01 00:00:00.000000355,1
1872,14,1569,2.0,1970-01-01 00:00:00.000000355,1
2081,21,2458,10.0,1970-01-01 00:00:00.000000355,2
2449,23,107,4.0,1970-01-01 00:00:00.000000355,2
2536,17,553,1.0,1970-01-01 00:00:00.000000355,2
47,11,1732,11.0,1970-01-01 00:00:00.000000363,0
58,24,1533,12.0,1970-01-01 00:00:00.000000363,0
346,8,1379,3.0,1970-01-01 00:00:00.000000363,0
523,12,1179,12.0,1970-01-01 00:00:00.000000363,0
539,6,2246,12.0,1970-01-01 00:00:00.000000363,0
2166,17,403,5.0,1970-01-01 00:00:00.000000363,2
2178,26,104,8.0,1970-01-01 00:00:00.000000363,2
2238,26,1783,6.0,1970-01-01 00:00:00.000000363,2
2483,27,2417,4.0,1970-01-01 00:00:00.000000363,2
2817,10,760,9.0,1970-01-01 00:00:00.000000363,2
2890,7,145,5.0,1970-01-01 00:00:00.000000363,2
4,16,1665,12.0,1970-01-01 00:00:00.000000009,0
284,16,1116,7.0,1970-01-01 00:00:00.000000009,0
582,9,1603,10.0,1970-01-01 00:00:00.000000009,0
2657,10,793,8.0,1970-01-01 00:00:00.000000009,2
2736,17,360,1.0,1970-01-01 00:00:00.000000009,2
5,1,1831,4.0,1970-01-01 00:00:00.000000021,0
102,9,531,3.0,1970-01-01 00:00:00.000000021,0
605,1,540,6.0,1970-01-01 00:00:00.000000021,0
773,12,1674,8.0,1970-01-01 00:00:00.000000021,0
808,24,1767,11.0,1970-01-01 00:00:00.000000021,0
1293,20,21,11.0,1970-01-01 00:00:00.000000021,1
1415,18,751,10.0,1970-01-01 00:00:00.000000021,1
1559,4,1548,4.0,1970-01-01 00:00:00.000000021,1
1780,22,499,1.0,1970-01-01 00:00:00.000000021,1
1049,4,1673,8.0,1970-01-01 00:00:00.000000033,1
1420,22,13,6.0,1970-01-01 00:00:00.000000033,1
610,0,713,8.0,1970-01-01 00:00:00.000000045,0
1262,14,1134,1.0,1970-01-01 00:00:00.000000045,1
27,11,330,11.0,1970-01-01 00:00:00.000000057,0
552,9,2311,11.0,1970-01-01 00:00:00.000000057,0
587,11,880,9.0,1970-01-01 00:00:00.000000057,0
642,9,1921,7.0,1970-01-01 00:00:00.000000057,0
1071,13,1879,2.0,1970-01-01 00:00:00.000000057,1
1283,20,2450,9.0,1970-01-01 00:00:00.000000057,1
1466,25,2231,5.0,1970-01-01 00:00:00.000000057,1
1810,22,1853,11.0,1970-01-01 00:00:00.000000057,1
142,9,370,10.0,1970-01-01 00:00:00.000000069,0
464,16,1279,11.0,1970-01-01 00:00:00.000000069,0
597,11,2506,8.0,1970-01-01 00:00:00.000000069,0
634,16,1182,4.0,1970-01-01 00:00:00.000000069,0
719,19,1476,2.0,1970-01-01 00:00:00.000000069,0
758,24,739,10.0,1970-01-01 00:00:00.000000069,0
875,1,948,5.0,1970-01-01 00:00:00.000000069,0
2412,29,213,8.0,1970-01-01 00:00:00.000000069,2
263,12,76,6.0,1970-01-01 00:00:00.000000081,0
273,12,1281,10.0,1970-01-01 00:00:00.000000081,0
825,1,902,1.0,1970-01-01 00:00:00.000000081,0
862,9,1259,8.0,1970-01-01 00:00:00.000000081,0
1493,20,1919,12.0,1970-01-01 00:00:00.000000081,1
1790,22,2117,5.0,1970-01-01 00:00:00.000000081,1
1875,18,1516,6.0,1970-01-01 00:00:00.000000081,1
2113,27,511,2.0,1970-01-01 00:00:00.000000081,2
2250,7,2053,11.0,1970-01-01 00:00:00.000000081,2
2335,3,224,8.0,1970-01-01 00:00:00.000000081,2
2357,10,1308,1.0,1970-01-01 00:00:00.000000081,2
2401,21,1707,11.0,1970-01-01 00:00:00.000000081,2
2909,23,200,12.0,1970-01-01 00:00:00.000000081,2
636,8,1198,1.0,1970-01-01 00:00:00.000000093,0
761,19,2109,10.0,1970-01-01 00:00:00.000000093,0
951,19,1528,9.0,1970-01-01 00:00:00.000000093,0
1098,5,1191,7.0,1970-01-01 00:00:00.000000093,1
1348,5,305,10.0,1970-01-01 00:00:00.000000093,1
2351,21,406,3.0,1970-01-01 00:00:00.000000093,2
2411,21,1597,8.0,1970-01-01 00:00:00.000000093,2
481,19,1461,3.0,1970-01-01 00:00:00.000000105,0
576,8,587,8.0,1970-01-01 00:00:00.000000105,0
861,19,1742,4.0,1970-01-01 00:00:00.000000105,0
889,19,2483,7.0,1970-01-01 00:00:00.000000105,0
1527,15,935,3.0,1970-01-01 00:00:00.000000105,1
2507,10,706,8.0,1970-01-01 00:00:00.000000105,2
2589,23,2175,8.0,1970-01-01 00:00:00.000000105,2
2850,7,2221,4.0,1970-01-01 00:00:00.000000105,2
2908,26,2050,4.0,1970-01-01 00:00:00.000000105,2
327,11,137,9.0,1970-01-01 00:00:00.000000117,0
1021,13,1298,6.0,1970-01-01 00:00:00.000000117,1
1200,22,2186,10.0,1970-01-01 00:00:00.000000117,1
1243,20,1678,12.0,1970-01-01 00:00:00.000000117,1
1619,4,2505,3.0,1970-01-01 00:00:00.000000117,1
2010,7,1332,2.0,1970-01-01 00:00:00.000000117,2
2087,10,918,3.0,1970-01-01 00:00:00.000000117,2
2573,27,2378,7.0,1970-01-01 00:00:00.000000117,2
217,11,1237,2.0,1970-01-01 00:00:00.000000129,0
272,9,2433,10.0,1970-01-01 00:00:00.000000129,0
545,1,1133,1.0,1970-01-01 00:00:00.000000129,0
688,24,2126,11.0,1970-01-01 00:00:00.000000129,0
1430,22,909,9.0,1970-01-01 00:00:00.000000129,1
1497,15,2185,10.0,1970-01-01 00:00:00.000000129,1
1509,4,1439,10.0,1970-01-01 00:00:00.000000129,1
2060,7,1915,5.0,1970-01-01 00:00:00.000000129,2
2263,27,1244,6.0,1970-01-01 00:00:00.000000129,2
2558,26,1661,7.0,1970-01-01 00:00:00.000000129,2
2814,3,2342,9.0,1970-01-01 00:00:00.000000129,2
420,0,1688,4.0,1970-01-01 00:00:00.000000141,0
514,16,1551,10.0,1970-01-01 00:00:00.000000141,0
544,16,755,5.0,1970-01-01 00:00:00.000000141,0
880,0,140,10.0,1970-01-01 00:00:00.000000141,0
1908,5,1463,3.0,1970-01-01 00:00:00.000000141,1
655,1,651,11.0,1970-01-01 00:00:00.000000153,0
1111,13,3,12.0,1970-01-01 00:00:00.000000153,1
2118,26,2576,5.0,1970-01-01 00:00:00.000000153,2
2208,26,854,10.0,1970-01-01 00:00:00.000000153,2
36,8,728,5.0,1970-01-01 00:00:00.000000165,0
316,8,2357,2.0,1970-01-01 00:00:00.000000165,0
885,1,2535,1.0,1970-01-01 00:00:00.000000165,0
1566,25,2043,8.0,1970-01-01 00:00:00.000000165,1
1753,20,1000,9.0,1970-01-01 00:00:00.000000165,1
2316,17,2052,3.0,1970-01-01 00:00:00.000000165,2
2374,3,1435,12.0,1970-01-01 00:00:00.000000165,2
2958,26,1679,10.0,1970-01-01 00:00:00.000000165,2
671,19,1725,7.0,1970-01-01 00:00:00.000000177,0
1462,14,566,12.0,1970-01-01 00:00:00.000000177,1
1463,20,1844,10.0,1970-01-01 00:00:00.000000177,1
1517,15,1070,8.0,1970-01-01 00:00:00.000000177,1
1564,2,1581,1.0,1970-01-01 00:00:00.000000177,1
1621,13,1483,9.0,1970-01-01 00:00:00.000000177,1
1749,4,173,9.0,1970-01-01 00:00:00.000000177,1
1912,14,2160,8.0,1970-01-01 00:00:00.000000177,1
2727,10,383,12.0,1970-01-01 00:00:00.000000177,2
618,24,941,8.0,1970-01-01 00:00:00.000000189,0
944,16,2561,1.0,1970-01-01 00:00:00.000000189,0
1015,18,2392,12.0,1970-01-01 00:00:00.000000189,1
1671,13,155,8.0,1970-01-01 00:00:00.000000189,1
2025,3,1111,2.0,1970-01-01 00:00:00.000000189,2
2602,29,473,4.0,1970-01-01 00:00:00.000000189,2
21,19,1082,12.0,1970-01-01 00:00:00.000000201,0
227,11,827,11.0,1970-01-01 00:00:00.000000201,0
361,19,550,2.0,1970-01-01 00:00:00.000000201,0
757,11,952,10.0,1970-01-01 00:00:00.000000201,0
779,19,1897,9.0,1970-01-01 00:00:00.000000201,0
1137,15,1335,7.0,1970-01-01 00:00:00.000000201,1
1165,18,1918,9.0,1970-01-01 00:00:00.000000201,1
1651,13,2056,10.0,1970-01-01 00:00:00.000000201,1
2074,3,1847,1.0,1970-01-01 00:00:00.000000201,2
2631,21,1740,11.0,1970-01-01 00:00:00.000000201,2
2881,21,1023,11.0,1970-01-01 00:00:00.000000201,2
70,0,132,12.0,1970-01-01 00:00:00.000000213,0
371,19,272,12.0,1970-01-01 00:00:00.000000213,0
389,19,1041,4.0,1970-01-01 00:00:00.000000213,0
431,19,2553,6.0,1970-01-01 00:00:00.000000213,0
883,12,826,8.0,1970-01-01 00:00:00.000000213,0
1142,14,1623,3.0,1970-01-01 00:00:00.000000213,1
1314,2,2248,6.0,1970-01-01 00:00:00.000000213,1
1365,18,1949,1.0,1970-01-01 00:00:00.000000213,1
1605,18,1510,1.0,1970-01-01 00:00:00.000000213,1
1691,13,1293,12.0,1970-01-01 00:00:00.000000213,1
1818,5,438,1.0,1970-01-01 00:00:00.000000213,1
1942,14,2232,12.0,1970-01-01 00:00:00.000000213,1
1991,13,1677,5.0,1970-01-01 00:00:00.000000213,1
2274,3,369,1.0,1970-01-01 00:00:00.000000213,2
2441,21,1458,4.0,1970-01-01 00:00:00.000000213,2
2638,26,630,5.0,1970-01-01 00:00:00.000000213,2
136,8,809,7.0,1970-01-01 00:00:00.000000225,0
589,19,308,2.0,1970-01-01 00:00:00.000000225,0
801,19,1887,9.0,1970-01-01 00:00:00.000000225,0
1159,4,294,7.0,1970-01-01 00:00:00.000000225,1
1836,25,1788,4.0,1970-01-01 00:00:00.000000225,1
1913,20,1968,12.0,1970-01-01 00:00:00.000000225,1
2872,29,143,3.0,1970-01-01 00:00:00.000000225,2
119,19,1320,11.0,1970-01-01 00:00:00.000000237,0
152,9,2257,4.0,1970-01-01 00:00:00.000000237,0
592,9,898,9.0,1970-01-01 00:00:00.000000237,0
676,8,1039,5.0,1970-01-01 00:00:00.000000237,0
1079,4,1395,2.0,1970-01-01 00:00:00.000000237,1
1302,14,764,2.0,1970-01-01 00:00:00.000000237,1
1498,5,1612,7.0,1970-01-01 00:00:00.000000237,1
1774,2,547,3.0,1970-01-01 00:00:00.000000237,1
1881,13,189,9.0,1970-01-01 00:00:00.000000237,1
1993,20,1558,5.0,1970-01-01 00:00:00.000000237,1
2009,23,1916,10.0,1970-01-01 00:00:00.000000237,2
2591,21,719,8.0,1970-01-01 00:00:00.000000237,2
1542,20,2547,3.0,1970-01-01 00:00:00.000000249,1
1951,13,321,5.0,1970-01-01 00:00:00.000000249,1
2179,23,292,11.0,1970-01-01 00:00:00.000000249,2
2977,10,418,12.0,1970-01-01 00:00:00.000000249,2
384,16,126,6.0,1970-01-01 00:00:00.000000261,0
837,11,1466,12.0,1970-01-01 00:00:00.000000261,0
907,11,1305,8.0,1970-01-01 00:00:00.000000261,0
1309,4,1792,5.0,1970-01-01 00:00:00.000000261,1
1759,4,2148,2.0,1970-01-01 00:00:00.000000261,1
2391,21,1073,10.0,1970-01-01 00:00:00.000000261,2
338,24,371,12.0,1970-01-01 00:00:00.000000273,0
394,16,378,10.0,1970-01-01 00:00:00.000000273,0
785,1,2528,5.0,1970-01-01 00:00:00.000000273,0
2194,3,51,11.0,1970-01-01 00:00:00.000000273,2
2410,7,1449,10.0,1970-01-01 00:00:00.000000273,2
2479,23,1353,3.0,1970-01-01 00:00:00.000000273,2
2670,7,1102,3.0,1970-01-01 00:00:00.000000273,2
238,24,84,12.0,1970-01-01 00:00:00.000000285,0
923,12,1552,2.0,1970-01-01 00:00:00.000000285,0
1692,20,1384,9.0,1970-01-01 00:00:00.000000285,1
2149,23,2390,5.0,1970-01-01 00:00:00.000000285,2
2303,27,1661,12.0,1970-01-01 00:00:00.000000285,2
2387,10,1520,5.0,1970-01-01 00:00:00.000000285,2
2651,21,990,6.0,1970-01-01 00:00:00.000000285,2
2970,7,1306,5.0,1970-01-01 00:00:00.000000285,2
1328,5,2568,3.0,1970-01-01 00:00:00.000000297,1
1396,25,353,4.0,1970-01-01 00:00:00.000000297,1
1828,5,2004,12.0,1970-01-01 00:00:00.000000297,1
2172,29,415,8.0,1970-01-01 00:00:00.000000297,2
2371,21,2424,4.0,1970-01-01 00:00:00.000000297,2
153,12,1293,10.0,1970-01-01 00:00:00.000000309,0
225,1,725,6.0,1970-01-01 00:00:00.000000309,0
326,8,1689,2.0,1970-01-01 00:00:00.000000309,0
331,19,958,3.0,1970-01-01 00:00:00.000000309,0
1043,20,737,3.0,1970-01-01 00:00:00.000000309,1
1158,5,1451,7.0,1970-01-01 00:00:00.000000309,1
1301,13,374,5.0,1970-01-01 00:00:00.000000309,1
1544,2,2279,8.0,1970-01-01 00:00:00.000000309,1
1771,13,1233,2.0,1970-01-01 00:00:00.000000309,1
1781,13,907,7.0,1970-01-01 00:00:00.000000309,1
1928,5,1296,2.0,1970-01-01 00:00:00.000000309,1
1980,22,397,2.0,1970-01-01 00:00:00.000000309,1
2086,17,1068,7.0,1970-01-01 00:00:00.000000309,2
2569,23,122,5.0,1970-01-01 00:00:00.000000309,2
2707,10,115,6.0,1970-01-01 00:00:00.000000309,2
451,19,2125,7.0,1970-01-01 00:00:00.000000321,0
715,1,843,3.0,1970-01-01 00:00:00.000000321,0
